timestamp_iso,elapsed_sec,event,detail
2026-08-30T02:54:37.706251+00:00,2.0,session_start,battery=89%
2026-08-30T02:54:37.706251+00:00,2.0,step_begin,takeoff
2026-08-30T02:54:43.831828+00:00,8.13,step_end,takeoff
2026-08-30T02:54:43.831828+00:00,8.13,cycle_begin,1
2026-08-30T02:54:43.831828+00:00,8.13,step_begin,hover_1
2026-08-30T02:54:58.832714+00:00,23.13,step_end,hover_1
2026-08-30T02:54:58.832714+00:00,23.13,step_begin,translate
2026-08-30T02:55:04.856115+00:00,29.15,step_end,translate
2026-08-30T02:55:04.856115+00:00,29.15,step_begin,rotate
2026-08-30T02:55:11.503466+00:00,35.8,step_end,rotate
2026-08-30T02:55:11.504974+00:00,35.8,step_begin,hover_2
2026-08-30T02:55:26.505297+00:00,50.8,step_end,hover_2
2026-08-30T02:55:26.505297+00:00,50.8,cycle_end,1
2026-08-30T02:55:26.505297+00:00,50.8,cycle_begin,2
2026-08-30T02:55:26.505297+00:00,50.8,step_begin,hover_1
2026-08-30T02:55:41.505963+00:00,65.8,step_end,hover_1
2026-08-30T02:55:41.505963+00:00,65.8,step_begin,translate
2026-08-30T02:55:47.226598+00:00,71.52,step_end,translate
2026-08-30T02:55:47.226598+00:00,71.52,step_begin,rotate
2026-08-30T02:55:53.343910+00:00,77.64,step_end,rotate
2026-08-30T02:55:53.343910+00:00,77.64,step_begin,hover_2
2026-08-30T02:56:08.344534+00:00,92.64,step_end,hover_2
2026-08-30T02:56:08.344534+00:00,92.64,cycle_end,2
2026-08-30T02:56:08.344534+00:00,92.64,cycle_begin,3
2026-08-30T02:56:08.344534+00:00,92.64,step_begin,hover_1
2026-08-30T02:56:23.345324+00:00,107.64,step_end,hover_1
2026-08-30T02:56:23.345324+00:00,107.64,step_begin,translate
2026-08-30T02:56:28.963485+00:00,113.26,step_end,translate
2026-08-30T02:56:28.963485+00:00,113.26,step_begin,rotate
2026-08-30T02:56:35.387856+00:00,119.68,step_end,rotate
2026-08-30T02:56:35.387856+00:00,119.68,step_begin,hover_2
2026-08-30T02:56:50.388585+00:00,134.68,step_end,hover_2
2026-08-30T02:56:50.388585+00:00,134.68,cycle_end,3
2026-08-30T02:56:50.389643+00:00,134.69,cycle_begin,4
2026-08-30T02:56:50.389643+00:00,134.69,step_begin,hover_1
2026-08-30T02:57:05.389901+00:00,149.69,step_end,hover_1
2026-08-30T02:57:05.389901+00:00,149.69,step_begin,translate
2026-08-30T02:57:11.308999+00:00,155.6,step_end,translate
2026-08-30T02:57:11.308999+00:00,155.6,step_begin,rotate
2026-08-30T02:57:18.031298+00:00,162.33,step_end,rotate
2026-08-30T02:57:18.031298+00:00,162.33,step_begin,hover_2
2026-08-30T02:57:33.031790+00:00,177.33,step_end,hover_2
2026-08-30T02:57:33.031790+00:00,177.33,cycle_end,4
2026-08-30T02:57:33.031790+00:00,177.33,cycle_begin,5
2026-08-30T02:57:33.031790+00:00,177.33,step_begin,hover_1
2026-08-30T02:57:48.032064+00:00,192.33,step_end,hover_1
2026-08-30T02:57:48.032064+00:00,192.33,step_begin,translate
2026-08-30T02:57:54.254868+00:00,198.55,step_end,translate
2026-08-30T02:57:54.254868+00:00,198.55,step_begin,rotate
2026-08-30T02:58:00.778782+00:00,205.07,step_end,rotate
2026-08-30T02:58:00.779782+00:00,205.08,step_begin,hover_2
2026-08-30T02:58:15.781036+00:00,220.08,step_end,hover_2
2026-08-30T02:58:15.782035+00:00,220.08,cycle_end,5
2026-08-30T02:58:15.782035+00:00,220.08,cycle_begin,6
2026-08-30T02:58:15.782538+00:00,220.08,step_begin,hover_1
2026-08-30T02:58:30.783973+00:00,235.08,step_end,hover_1
2026-08-30T02:58:30.783973+00:00,235.08,step_begin,translate
2026-08-30T02:58:36.302985+00:00,240.6,step_end,translate
2026-08-30T02:58:36.302985+00:00,240.6,step_begin,rotate
2026-08-30T02:58:42.830676+00:00,247.13,step_end,rotate
2026-08-30T02:58:42.830676+00:00,247.13,step_begin,hover_2
2026-08-30T02:58:57.831060+00:00,262.13,step_end,hover_2
2026-08-30T02:58:57.831060+00:00,262.13,cycle_end,6
2026-08-30T02:58:57.831060+00:00,262.13,stop_reason,duration 240s reached
2026-08-30T02:58:57.831060+00:00,262.13,step_begin,land
2026-08-30T02:59:01.444162+00:00,265.74,step_end,land
2026-08-30T02:59:06.705333+00:00,271.0,session_end,battery=40%
