timestamp_iso,elapsed_sec,step_index,step_label,bat,time,h,tof,baro,templ,temph,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,snr_db,snr_age_sec
2026-08-31T07:12:44.303251+00:00,0.0,0,preflight,88,0,0,10,-18.54,49,52,-4,-3,0,0,0,0,-74.0,55.0,-992.0,,
2026-08-31T07:12:45.303483+00:00,1.0,0,preflight,87,0,0,10,-18.5,49,53,-4,-3,0,0,0,0,-76.0,55.0,-996.0,90,0.9
2026-08-31T07:12:46.303532+00:00,2.0,0,preflight,87,0,0,10,-18.52,49,53,-4,-3,0,0,0,0,-77.0,56.0,-995.0,90,1.9
2026-08-31T07:12:47.303540+00:00,3.0,0,takeoff,87,0,0,20,-18.12,50,52,0,1,-2,0,0,5,8.0,4.0,-1067.0,90,2.9
2026-08-31T07:12:48.303483+00:00,4.0,0,takeoff,87,1,20,95,-17.46,49,53,0,0,-2,0,0,1,9.0,-2.0,-941.0,90,3.9
2026-08-31T07:12:49.303757+00:00,5.0,0,takeoff,87,2,40,108,-17.3,50,53,0,0,-2,0,0,-2,-31.0,16.0,-949.0,90,4.9
2026-08-31T07:12:50.303574+00:00,6.0,0,takeoff,87,3,30,88,-17.46,50,54,0,0,-2,0,0,-1,9.0,-1.0,-1016.0,90,5.9
2026-08-31T07:12:51.303712+00:00,7.0,0,takeoff,87,4,20,74,-17.6,50,53,0,0,-2,0,0,0,0.0,-5.0,-1012.0,90,6.9
2026-08-31T07:12:52.303806+00:00,8.0,0,takeoff,86,5,20,71,-17.55,50,54,0,0,-2,0,0,0,3.0,-6.0,-993.0,90,7.9
2026-08-31T07:12:53.303646+00:00,9.0,0,takeoff,86,6,20,72,-17.56,51,53,0,0,-2,0,0,0,-14.0,-12.0,-1003.0,90,8.9
2026-08-31T07:12:54.303896+00:00,10.0,0,takeoff,85,7,20,74,-17.51,50,54,0,0,-2,0,0,0,-13.0,0.0,-998.0,90,9.9
2026-08-31T07:12:55.303526+00:00,11.0,1,hover_1,85,8,20,74,-17.49,50,54,0,0,-2,0,0,0,2.0,0.0,-1008.0,90,10.9
2026-08-31T07:12:56.303894+00:00,12.0,1,hover_1,84,9,20,74,-17.52,51,54,0,0,-2,0,0,0,-23.0,2.0,-982.0,90,0.78
2026-08-31T07:12:57.303987+00:00,13.0,1,hover_1,84,10,20,75,-17.51,51,54,0,0,-2,0,0,0,4.0,-10.0,-999.0,90,1.78
2026-08-31T07:12:58.303723+00:00,14.0,1,hover_1,83,11,20,74,-17.56,51,55,0,0,-2,0,0,0,-27.0,10.0,-993.0,90,2.78
2026-08-31T07:12:59.303689+00:00,15.0,1,hover_1,83,12,20,74,-17.52,51,54,0,0,-2,0,0,0,2.0,-8.0,-1000.0,90,3.78
2026-08-31T07:13:00.303965+00:00,16.0,1,hover_1,82,13,20,75,-17.43,51,54,0,0,-2,0,0,0,-14.0,-7.0,-1014.0,90,4.78
2026-08-31T07:13:01.304230+00:00,17.0,1,hover_1,82,14,20,75,-17.43,51,54,0,0,-2,0,0,0,-4.0,-12.0,-994.0,90,0.68
2026-08-31T07:13:02.303639+00:00,18.0,1,hover_1,81,15,20,75,-17.45,51,54,0,0,-2,0,0,0,-5.0,-11.0,-1017.0,90,1.68
2026-08-31T07:13:03.303667+00:00,19.0,1,hover_1,81,16,20,76,-17.46,52,54,0,0,-2,0,0,0,-15.0,0.0,-989.0,90,2.68
2026-08-31T07:13:04.303402+00:00,20.0,1,hover_1,80,17,20,75,-17.53,52,54,0,0,-2,0,0,0,-11.0,-1.0,-1001.0,90,3.68
2026-08-31T07:13:05.303723+00:00,21.0,1,hover_1,80,18,20,74,-17.5,52,55,0,0,-2,0,0,0,17.0,-31.0,-1010.0,90,4.68
2026-08-31T07:13:06.303797+00:00,22.0,1,hover_1,79,19,20,74,-17.48,52,55,0,0,-2,0,0,0,-1.0,-10.0,-1003.0,90,0.58
2026-08-31T07:13:07.303833+00:00,23.0,1,hover_1,79,20,20,73,-17.51,53,55,0,0,-2,0,0,0,-1.0,-3.0,-1002.0,90,1.58
2026-08-31T07:13:08.303614+00:00,24.0,1,hover_1,78,21,20,73,-17.46,52,56,0,0,-2,0,0,0,-12.0,9.0,-1003.0,90,2.58
2026-08-31T07:13:09.303613+00:00,25.0,1,hover_1,78,22,20,73,-17.48,53,56,0,0,-2,0,0,0,4.0,-12.0,-983.0,90,3.58
2026-08-31T07:13:10.303556+00:00,26.0,2,translate,77,23,20,75,-17.41,52,56,-1,0,-2,0,0,0,-22.0,31.0,-982.0,90,4.58
2026-08-31T07:13:11.303707+00:00,27.0,2,translate,77,24,20,74,-17.51,53,56,0,0,-2,-3,0,0,-27.0,-1.0,-1007.0,90,5.58
2026-08-31T07:13:12.303562+00:00,28.0,2,translate,76,25,20,77,-17.41,53,56,0,-2,-2,-2,1,0,1.0,-12.0,-953.0,90,6.58
2026-08-31T07:13:13.303544+00:00,29.0,2,translate,76,26,20,84,-17.37,53,55,7,0,-2,2,0,0,28.0,-27.0,-1002.0,90,7.58
2026-08-31T07:13:14.303842+00:00,30.0,2,translate,75,27,20,69,-17.48,53,56,0,0,-2,2,0,0,-8.0,7.0,-1011.0,90,8.58
2026-08-31T07:13:15.303794+00:00,31.0,2,translate,75,28,10,63,-17.52,53,56,1,0,-2,2,0,0,-20.0,5.0,-1042.0,90,9.58
