timestamp_iso,elapsed_sec,event,detail
2026-09-02T02:16:28.497281+00:00,2.0,session_start,battery=49%
2026-09-02T02:16:28.497281+00:00,2.0,step_begin,takeoff
2026-09-02T02:16:37.226756+00:00,10.73,step_end,takeoff
2026-09-02T02:16:37.327310+00:00,10.83,speed_set,100 cm/s
2026-09-02T02:16:37.327310+00:00,10.83,step_begin,thermal_base_climb
2026-09-02T02:16:39.233651+00:00,12.74,step_end,thermal_base_climb
2026-09-02T02:16:39.233651+00:00,12.74,cycle_begin,1
2026-09-02T02:16:39.233651+00:00,12.74,step_begin,thermal_vert_1
2026-09-02T02:16:44.753969+00:00,18.26,step_end,thermal_vert_1
2026-09-02T02:16:44.753969+00:00,18.26,step_begin,thermal_vert_2
2026-09-02T02:16:50.171249+00:00,23.68,step_end,thermal_vert_2
2026-09-02T02:16:50.171249+00:00,23.68,step_begin,thermal_vert_3
2026-09-02T02:16:55.789744+00:00,29.3,step_end,thermal_vert_3
2026-09-02T02:16:55.789744+00:00,29.3,step_begin,thermal_vert_4
2026-09-02T02:17:01.208720+00:00,34.71,step_end,thermal_vert_4
2026-09-02T02:17:01.208720+00:00,34.71,cycle_end,1
2026-09-02T02:17:01.208720+00:00,34.71,cycle_begin,2
2026-09-02T02:17:01.208720+00:00,34.71,step_begin,thermal_vert_1
2026-09-02T02:17:07.028452+00:00,40.53,step_end,thermal_vert_1
2026-09-02T02:17:07.028452+00:00,40.53,step_begin,thermal_vert_2
2026-09-02T02:17:12.347295+00:00,45.85,step_end,thermal_vert_2
2026-09-02T02:17:12.347295+00:00,45.85,step_begin,thermal_vert_3
2026-09-02T02:17:17.564964+00:00,51.07,step_end,thermal_vert_3
2026-09-02T02:17:17.564964+00:00,51.07,step_begin,thermal_vert_4
2026-09-02T02:17:23.485885+00:00,56.99,step_end,thermal_vert_4
2026-09-02T02:17:23.485885+00:00,56.99,cycle_end,2
2026-09-02T02:17:23.485885+00:00,56.99,cycle_begin,3
2026-09-02T02:17:23.485885+00:00,56.99,step_begin,thermal_vert_1
2026-09-02T02:17:29.105245+00:00,62.61,step_end,thermal_vert_1
2026-09-02T02:17:29.105245+00:00,62.61,step_begin,thermal_vert_2
2026-09-02T02:17:34.822068+00:00,68.33,step_end,thermal_vert_2
2026-09-02T02:17:34.822068+00:00,68.33,step_begin,thermal_vert_3
2026-09-02T02:17:40.745305+00:00,74.25,step_end,thermal_vert_3
2026-09-02T02:17:40.745305+00:00,74.25,step_begin,thermal_vert_4
2026-09-02T02:17:46.262541+00:00,79.77,step_end,thermal_vert_4
2026-09-02T02:17:46.262541+00:00,79.77,cycle_end,3
2026-09-02T02:17:46.262541+00:00,79.77,cycle_begin,4
2026-09-02T02:17:46.262541+00:00,79.77,step_begin,thermal_vert_1
2026-09-02T02:17:52.081389+00:00,85.59,step_end,thermal_vert_1
2026-09-02T02:17:52.081389+00:00,85.59,step_begin,thermal_vert_2
2026-09-02T02:17:57.497777+00:00,91.0,step_end,thermal_vert_2
2026-09-02T02:17:57.497777+00:00,91.0,step_begin,thermal_vert_3
2026-09-02T02:18:03.315878+00:00,96.82,step_end,thermal_vert_3
2026-09-02T02:18:03.315878+00:00,96.82,step_begin,thermal_vert_4
2026-09-02T02:18:08.534014+00:00,102.04,step_end,thermal_vert_4
2026-09-02T02:18:08.534014+00:00,102.04,cycle_end,4
2026-09-02T02:18:08.534014+00:00,102.04,cycle_begin,5
2026-09-02T02:18:08.534014+00:00,102.04,step_begin,thermal_vert_1
2026-09-02T02:18:14.050416+00:00,107.56,step_end,thermal_vert_1
2026-09-02T02:18:14.050416+00:00,107.56,step_begin,thermal_vert_2
2026-09-02T02:18:19.367646+00:00,112.87,step_end,thermal_vert_2
2026-09-02T02:18:19.367646+00:00,112.87,step_begin,thermal_vert_3
2026-09-02T02:18:24.785082+00:00,118.29,step_end,thermal_vert_3
2026-09-02T02:18:24.785082+00:00,118.29,step_begin,thermal_vert_4
2026-09-02T02:18:30.607102+00:00,124.11,step_end,thermal_vert_4
2026-09-02T02:18:30.607102+00:00,124.11,cycle_end,5
2026-09-02T02:18:30.607102+00:00,124.11,cycle_begin,6
2026-09-02T02:18:30.607102+00:00,124.11,step_begin,thermal_vert_1
2026-09-02T02:18:34.195724+00:00,127.7,operator_abort,Ctrl+C
2026-09-02T02:18:34.195724+00:00,127.7,step_begin,land
2026-09-02T02:18:38.310166+00:00,131.82,step_end,land
2026-09-02T02:18:43.495912+00:00,137.0,session_end,battery=25%
