timestamp_iso,elapsed_sec,event,detail
2026-09-02T06:13:11.899018+00:00,2.02,session_start,battery=100%
2026-09-02T06:13:11.899942+00:00,2.02,step_begin,takeoff
2026-09-02T06:13:18.068123+00:00,8.19,step_end,takeoff
2026-09-02T06:13:18.068460+00:00,8.19,cycle_begin,1
2026-09-02T06:13:18.068584+00:00,8.19,step_begin,hover_hold
2026-09-02T06:13:38.069263+00:00,28.19,step_end,hover_hold
2026-09-02T06:13:38.069503+00:00,28.19,cycle_end,1
2026-09-02T06:13:38.069588+00:00,28.19,cycle_begin,2
2026-09-02T06:13:38.069658+00:00,28.19,step_begin,hover_hold
2026-09-02T06:13:58.084177+00:00,48.21,step_end,hover_hold
2026-09-02T06:13:58.084885+00:00,48.21,cycle_end,2
2026-09-02T06:13:58.085066+00:00,48.21,cycle_begin,3
2026-09-02T06:13:58.085123+00:00,48.21,step_begin,hover_hold
2026-09-02T06:14:18.085700+00:00,68.21,step_end,hover_hold
2026-09-02T06:14:18.085899+00:00,68.21,cycle_end,3
2026-09-02T06:14:18.085948+00:00,68.21,cycle_begin,4
2026-09-02T06:14:18.085987+00:00,68.21,step_begin,hover_hold
2026-09-02T06:14:38.086331+00:00,88.21,step_end,hover_hold
2026-09-02T06:14:38.087401+00:00,88.21,cycle_end,4
2026-09-02T06:14:38.087676+00:00,88.21,cycle_begin,5
2026-09-02T06:14:38.087936+00:00,88.21,step_begin,hover_hold
2026-09-02T06:14:38.288966+00:00,88.41,operator_marker,t_induce
2026-09-02T06:14:58.088728+00:00,108.21,step_end,hover_hold
2026-09-02T06:14:58.088950+00:00,108.21,cycle_end,5
2026-09-02T06:14:58.089004+00:00,108.21,cycle_begin,6
2026-09-02T06:14:58.089047+00:00,108.21,step_begin,hover_hold
2026-09-02T06:15:18.089457+00:00,128.21,step_end,hover_hold
2026-09-02T06:15:18.089661+00:00,128.21,cycle_end,6
2026-09-02T06:15:18.089714+00:00,128.21,stop_reason,"link lost, telemetry stale 20s"
2026-09-02T06:15:18.089756+00:00,128.21,step_begin,land
2026-09-02T06:15:39.271188+00:00,149.39,land_failed,Command 'land' was unsuccessful for 4 tries. Latest response:	'Aborting command 'land'. Did not receive a response after 7 seconds'
2026-09-02T06:15:39.271615+00:00,149.39,step_end,land
2026-09-02T06:15:44.898619+00:00,155.02,session_end,battery=92%
