timestamp_iso,elapsed_sec,event,detail
2026-09-02T05:07:35.890116+00:00,2.0,session_start,battery=100%
2026-09-02T05:07:35.890116+00:00,2.0,step_begin,takeoff
2026-09-02T05:07:42.108240+00:00,8.22,step_end,takeoff
2026-09-02T05:07:42.109239+00:00,8.22,cycle_begin,1
2026-09-02T05:07:42.109239+00:00,8.22,step_begin,hover_hold
2026-09-02T05:08:02.110285+00:00,28.22,step_end,hover_hold
2026-09-02T05:08:02.110285+00:00,28.22,cycle_end,1
2026-09-02T05:08:02.110285+00:00,28.22,cycle_begin,2
2026-09-02T05:08:02.110285+00:00,28.22,step_begin,hover_hold
2026-09-02T05:08:22.111120+00:00,48.22,step_end,hover_hold
2026-09-02T05:08:22.111120+00:00,48.22,cycle_end,2
2026-09-02T05:08:22.111120+00:00,48.22,cycle_begin,3
2026-09-02T05:08:22.111120+00:00,48.22,step_begin,hover_hold
2026-09-02T05:08:42.111754+00:00,68.22,step_end,hover_hold
2026-09-02T05:08:42.111754+00:00,68.22,cycle_end,3
2026-09-02T05:08:42.111754+00:00,68.22,cycle_begin,4
2026-09-02T05:08:42.111754+00:00,68.22,step_begin,hover_hold
2026-09-02T05:09:02.112234+00:00,88.23,step_end,hover_hold
2026-09-02T05:09:02.112234+00:00,88.23,cycle_end,4
2026-09-02T05:09:02.112234+00:00,88.23,cycle_begin,5
2026-09-02T05:09:02.112234+00:00,88.23,step_begin,hover_hold
2026-09-02T05:09:22.112787+00:00,108.23,step_end,hover_hold
2026-09-02T05:09:22.112787+00:00,108.23,cycle_end,5
2026-09-02T05:09:22.112787+00:00,108.23,cycle_begin,6
2026-09-02T05:09:22.112787+00:00,108.23,step_begin,hover_hold
2026-09-02T05:09:42.123121+00:00,128.24,step_end,hover_hold
2026-09-02T05:09:42.123121+00:00,128.24,cycle_end,6
2026-09-02T05:09:42.123121+00:00,128.24,cycle_begin,7
2026-09-02T05:09:42.123121+00:00,128.24,step_begin,hover_hold
2026-09-02T05:10:02.124297+00:00,148.24,step_end,hover_hold
2026-09-02T05:10:02.124297+00:00,148.24,cycle_end,7
2026-09-02T05:10:02.124297+00:00,148.24,cycle_begin,8
2026-09-02T05:10:02.124297+00:00,148.24,step_begin,hover_hold
2026-09-02T05:10:22.124838+00:00,168.24,step_end,hover_hold
2026-09-02T05:10:22.124838+00:00,168.24,cycle_end,8
2026-09-02T05:10:22.124838+00:00,168.24,cycle_begin,9
2026-09-02T05:10:22.124838+00:00,168.24,step_begin,hover_hold
2026-09-02T05:10:22.812821+00:00,168.93,operator_abort,Ctrl+C
2026-09-02T05:10:22.812821+00:00,168.93,step_begin,land
2026-09-02T05:10:48.843195+00:00,194.96,land_failed,Command 'land' was unsuccessful for 4 tries. Latest response:	'Aborting command 'land'. Did not receive a response after 7 seconds'
2026-09-02T05:10:48.843195+00:00,194.96,step_end,land
2026-09-02T05:10:53.889402+00:00,200.0,session_end,battery=93%
