timestamp_iso,elapsed_sec,step_index,step_label,bat,time,h,tof,baro,templ,temph,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,snr_db,snr_age_sec
2026-08-31T06:48:39.902545+00:00,0.0,0,preflight,58,0,0,10,-19.56,53,56,-4,-5,0,0,0,0,-85.0,88.0,-994.0,,
2026-08-31T06:48:40.903123+00:00,1.0,0,preflight,58,0,0,10,-19.53,54,57,-4,-5,0,0,0,0,-83.0,88.0,-994.0,90,0.9
2026-08-31T06:48:41.903017+00:00,2.0,0,preflight,58,0,0,10,-19.53,53,57,-4,-5,0,0,0,0,-83.0,90.0,-992.0,90,1.9
2026-08-31T06:48:42.903067+00:00,3.0,0,takeoff,58,0,0,14,-19.37,54,56,0,1,0,0,0,6,0.0,-5.0,-1066.0,90,2.9
2026-08-31T06:48:43.903670+00:00,4.0,0,takeoff,58,1,50,75,-18.64,53,58,0,0,0,0,0,2,-10.0,6.0,-954.0,90,3.9
2026-08-31T06:48:44.903225+00:00,5.0,0,takeoff,58,2,60,91,-18.46,54,57,0,0,0,0,0,0,6.0,-2.0,-981.0,90,4.9
2026-08-31T06:48:45.902878+00:00,6.0,0,takeoff,58,3,60,85,-18.52,53,57,0,0,0,0,0,0,-15.0,4.0,-1011.0,90,5.9
2026-08-31T06:48:46.902781+00:00,7.0,0,takeoff,58,4,60,80,-18.65,54,57,0,0,0,0,0,0,5.0,1.0,-1001.0,90,6.9
2026-08-31T06:48:47.902994+00:00,8.0,0,takeoff,58,5,60,78,-18.67,54,57,0,0,0,0,0,0,-11.0,8.0,-1008.0,90,7.9
2026-08-31T06:48:48.903050+00:00,9.0,1,hover_1,58,6,60,79,-18.66,54,57,0,0,0,0,0,0,22.0,-15.0,-998.0,90,8.9
2026-08-31T06:48:49.902828+00:00,10.0,1,hover_1,58,7,60,81,-18.6,55,57,0,0,0,0,0,0,-38.0,15.0,-996.0,90,9.9
2026-08-31T06:48:50.902826+00:00,11.0,1,hover_1,58,8,60,81,-18.55,54,57,0,0,0,0,0,0,-2.0,7.0,-1027.0,90,10.9
2026-08-31T06:48:51.902776+00:00,12.0,1,hover_1,58,9,60,81,-18.61,54,57,0,0,0,0,0,0,2.0,-12.0,-1011.0,90,0.79
2026-08-31T06:48:52.902956+00:00,13.0,1,hover_1,58,10,60,82,-18.52,55,57,0,0,0,0,0,0,-25.0,10.0,-1010.0,90,1.79
2026-08-31T06:48:53.903208+00:00,14.0,1,hover_1,58,11,60,83,-18.57,54,57,0,0,0,0,0,0,-41.0,16.0,-1004.0,90,2.79
2026-08-31T06:48:54.902732+00:00,15.0,1,hover_1,58,12,60,82,-18.56,55,58,0,0,0,0,0,0,-7.0,5.0,-1019.0,90,3.79
2026-08-31T06:48:55.903087+00:00,16.0,1,hover_1,58,13,60,81,-18.53,55,58,0,0,0,0,0,0,12.0,-13.0,-1006.0,90,4.79
2026-08-31T06:48:56.902942+00:00,17.0,1,hover_1,58,14,60,81,-18.56,55,58,0,0,0,0,0,0,4.0,-13.0,-979.0,90,0.69
2026-08-31T06:48:57.903089+00:00,18.0,1,hover_1,58,15,60,80,-18.53,55,58,0,0,0,0,0,0,7.0,3.0,-1001.0,90,1.69
2026-08-31T06:48:58.902937+00:00,19.0,1,hover_1,58,16,60,80,-18.53,55,59,0,0,0,0,0,0,5.0,-2.0,-986.0,90,2.69
2026-08-31T06:48:59.902968+00:00,20.0,1,hover_1,58,17,60,80,-18.52,55,58,0,0,0,0,0,0,-3.0,-2.0,-997.0,90,3.69
2026-08-31T06:49:00.903200+00:00,21.0,1,hover_1,58,18,60,79,-18.53,55,59,0,0,0,0,0,0,1.0,-1.0,-993.0,90,4.69
2026-08-31T06:49:01.903458+00:00,22.0,1,hover_1,58,19,60,80,-18.48,56,58,0,0,0,0,0,0,-12.0,-8.0,-1022.0,90,0.59
2026-08-31T06:49:02.902780+00:00,23.0,1,hover_1,58,20,60,80,-18.48,56,58,0,0,0,0,0,0,4.0,-15.0,-1003.0,90,1.59
2026-08-31T06:49:03.902872+00:00,24.0,2,translate,58,21,60,81,-18.51,55,58,-5,0,0,-5,0,0,-48.0,11.0,-1002.0,90,2.59
2026-08-31T06:49:04.903073+00:00,25.0,2,translate,58,22,60,81,-18.54,56,58,0,0,0,-2,0,0,-31.0,3.0,-992.0,90,3.59
