timestamp_iso,elapsed_sec,step_index,step_label,bat,time,h,tof,baro,templ,temph,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,snr_db,snr_age_sec
2026-08-28T07:29:55.827039+00:00,0.01,0,preflight,89,0,0,10,-43.64,63,66,0,0,-89,0,0,0,-8.0,-9.0,-999.0,,
2026-08-28T07:29:56.827482+00:00,1.01,0,preflight,89,0,0,10,-43.67,63,66,0,0,-89,0,0,0,-9.0,-6.0,-998.0,90,0.85
2026-08-28T07:29:57.827553+00:00,2.01,0,preflight,89,0,0,10,-43.65,63,66,0,0,-89,0,0,0,-10.0,-7.0,-1000.0,90,1.85
2026-08-28T07:29:58.827251+00:00,3.01,0,takeoff,89,0,0,12,-43.48,63,65,0,0,-92,0,0,7,-16.0,-10.0,-1131.0,90,2.85
2026-08-28T07:29:59.827321+00:00,4.01,0,takeoff,89,1,60,75,-42.73,63,66,-1,0,-92,0,0,1,-70.0,19.0,-1005.0,90,3.85
2026-08-28T07:30:00.827386+00:00,5.01,0,takeoff,88,2,70,84,-42.65,62,65,-1,0,-92,0,0,0,-13.0,16.0,-1028.0,90,4.85
2026-08-28T07:30:01.827454+00:00,6.01,0,takeoff,88,3,70,82,-42.71,62,65,-1,0,-92,0,0,0,-23.0,9.0,-1049.0,90,5.85
2026-08-28T07:30:02.827205+00:00,7.01,0,takeoff,88,4,60,81,-42.66,62,65,0,0,-92,0,0,0,-25.0,24.0,-1054.0,90,6.85
2026-08-28T07:30:03.827602+00:00,8.01,1,hover_1,88,5,70,82,-42.7,62,65,0,0,-92,0,0,0,-3.0,-37.0,-1005.0,90,7.85
2026-08-28T07:30:04.827121+00:00,9.01,1,hover_1,88,6,70,83,-42.71,61,65,0,0,-92,0,0,0,0.0,-26.0,-1012.0,90,8.85
2026-08-28T07:30:05.827361+00:00,10.01,1,hover_1,88,7,70,84,-42.65,60,63,0,0,-92,0,0,0,-20.0,14.0,-981.0,90,9.85
2026-08-28T07:30:06.827600+00:00,11.01,1,hover_1,88,8,60,82,-42.7,60,63,0,0,-92,0,0,0,0.0,-10.0,-1011.0,90,10.85
2026-08-28T07:30:07.827216+00:00,12.01,1,hover_1,88,9,60,78,-42.76,60,63,0,0,-92,0,0,0,-22.0,5.0,-990.0,90,0.74
2026-08-28T07:30:08.827569+00:00,13.01,1,hover_1,88,10,60,80,-42.68,60,62,0,0,-92,0,0,0,-42.0,21.0,-1005.0,90,1.74
2026-08-28T07:30:09.827297+00:00,14.01,1,hover_1,88,11,70,84,-42.65,60,62,0,0,-92,0,0,0,12.0,-7.0,-999.0,90,2.74
2026-08-28T07:30:10.827398+00:00,15.01,1,hover_1,87,12,70,86,-42.72,59,62,0,0,-92,0,0,0,36.0,-38.0,-1007.0,90,3.74
2026-08-28T07:30:11.827548+00:00,16.01,1,hover_1,87,13,70,87,-42.7,59,62,0,0,-92,0,0,0,-59.0,11.0,-972.0,90,4.74
2026-08-28T07:30:12.827137+00:00,17.01,1,hover_1,86,14,70,88,-42.62,59,61,1,1,-92,0,0,0,5.0,-14.0,-968.0,90,0.64
2026-08-28T07:30:13.827275+00:00,18.01,1,hover_1,86,15,70,84,-42.66,58,62,0,0,-92,0,0,0,-12.0,15.0,-1016.0,90,1.64
2026-08-28T07:30:14.827192+00:00,19.01,1,hover_1,86,16,70,86,-42.7,58,62,0,0,-91,0,0,0,-29.0,-11.0,-1020.0,90,2.64
2026-08-28T07:30:15.827172+00:00,20.01,1,hover_1,85,17,70,82,-42.68,58,61,0,0,-92,0,0,0,-3.0,-22.0,-994.0,90,3.64
2026-08-28T07:30:16.827268+00:00,21.01,1,hover_1,85,18,60,81,-42.74,58,61,0,0,-92,0,0,0,-56.0,21.0,-997.0,90,4.64
2026-08-28T07:30:17.827395+00:00,22.01,1,hover_1,85,19,70,85,-42.65,58,61,0,1,-92,0,0,0,-58.0,-11.0,-995.0,90,0.54
2026-08-28T07:30:18.827238+00:00,23.01,2,translate,84,20,70,85,-42.66,58,61,-1,0,-92,0,0,0,-55.0,-17.0,-1025.0,90,1.54
2026-08-28T07:30:19.827573+00:00,24.01,2,translate,84,21,70,84,-42.75,58,61,0,2,-92,0,2,0,-52.0,-28.0,-976.0,90,2.54
2026-08-28T07:30:20.827289+00:00,25.01,2,translate,84,22,60,80,-42.79,57,60,-1,1,-92,0,2,0,-77.0,-2.0,-998.0,90,3.54
2026-08-28T07:30:21.827261+00:00,26.01,2,translate,83,23,60,79,-42.7,58,60,0,1,-92,0,0,0,-50.0,-20.0,-1015.0,90,4.54
2026-08-28T07:30:22.827278+00:00,27.01,2,translate,83,24,60,76,-42.75,57,61,-1,1,-92,0,-3,0,-16.0,-17.0,-962.0,90,5.54
2026-08-28T07:30:23.827727+00:00,28.01,2,translate,83,25,60,77,-42.84,57,60,0,2,-92,0,-2,0,12.0,-49.0,-1009.0,90,6.54
2026-08-28T07:30:24.827124+00:00,29.01,2,translate,82,26,60,78,-42.81,57,60,-3,0,-92,0,-2,0,10.0,-26.0,-992.0,90,7.54
2026-08-28T07:30:25.827605+00:00,30.01,3,rotate,82,27,70,83,-42.78,57,60,0,0,-61,0,0,0,-60.0,-6.0,-994.0,90,8.54
