timestamp_iso,elapsed_sec,step_index,step_label,bat,time,h,tof,baro,templ,temph,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,snr_db,snr_age_sec
2026-08-30T06:32:04.127220+00:00,0.0,0,preflight,87,0,0,10,-55.09,54,57,2,1,0,0,0,0,39.0,-19.0,-1000.0,,
2026-08-30T06:32:05.126737+00:00,1.0,0,preflight,87,0,0,10,-55.1,54,57,2,1,0,0,0,0,41.0,-18.0,-1001.0,90,0.9
2026-08-30T06:32:06.126737+00:00,2.0,0,preflight,87,0,0,10,-55.07,54,57,2,1,0,0,0,0,40.0,-19.0,-999.0,90,1.9
2026-08-30T06:32:07.126721+00:00,3.0,0,takeoff,87,0,0,16,-54.79,54,57,0,0,-1,0,0,5,-23.0,21.0,-1089.0,90,2.9
2026-08-30T06:32:08.126448+00:00,4.0,0,takeoff,87,1,20,85,-53.98,54,57,0,0,-1,0,0,1,21.0,-12.0,-920.0,90,3.9
2026-08-30T06:32:09.126546+00:00,5.0,0,takeoff,86,2,50,105,-53.93,54,57,0,0,-1,0,0,-1,-5.0,2.0,-940.0,90,4.9
2026-08-30T06:32:10.126594+00:00,6.0,0,takeoff,86,3,40,88,-53.92,54,56,0,0,0,0,0,-1,44.0,-11.0,-1014.0,90,5.9
2026-08-30T06:32:11.126520+00:00,7.0,0,takeoff,85,4,30,75,-54.1,54,57,0,0,0,0,0,0,1.0,-8.0,-1016.0,90,6.9
2026-08-30T06:32:12.126779+00:00,8.0,0,takeoff,85,5,20,73,-54.09,54,57,0,0,-1,0,0,0,26.0,-16.0,-934.0,90,7.9
2026-08-30T06:32:13.126635+00:00,9.0,0,takeoff,84,6,30,77,-54.02,54,57,0,0,0,0,0,0,-36.0,29.0,-1018.0,90,8.9
2026-08-30T06:32:14.126636+00:00,10.0,0,takeoff,84,7,30,78,-53.92,54,57,0,0,0,0,0,0,-32.0,0.0,-1005.0,90,9.9
2026-08-30T06:32:15.126705+00:00,11.0,1,hover_1,83,8,30,76,-53.95,54,57,0,0,0,0,0,0,-3.0,1.0,-1023.0,90,10.9
2026-08-30T06:32:16.126595+00:00,12.0,1,hover_1,83,9,30,77,-53.95,54,57,0,0,0,0,0,0,-1.0,-17.0,-985.0,90,0.78
2026-08-30T06:32:17.126476+00:00,13.0,1,hover_1,82,10,30,72,-54.05,55,57,0,0,0,0,0,0,-9.0,11.0,-1003.0,90,1.78
2026-08-30T06:32:18.126668+00:00,14.0,1,hover_1,82,11,20,66,-54.05,54,58,0,0,0,0,0,0,-18.0,9.0,-1004.0,90,2.78
2026-08-30T06:32:19.126600+00:00,15.0,1,hover_1,81,12,20,63,-54.05,54,57,0,0,0,0,0,0,-24.0,-13.0,-1022.0,90,3.78
