timestamp_iso,elapsed_sec,event,detail
2026-08-28T07:19:38.321474+00:00,2.0,session_start,battery=74%
2026-08-28T07:19:38.322325+00:00,2.0,step_begin,takeoff
2026-08-28T07:19:47.176746+00:00,10.86,step_end,takeoff
2026-08-28T07:19:47.176991+00:00,10.86,cycle_begin,1
2026-08-28T07:19:47.177118+00:00,10.86,step_begin,hover_1
2026-08-28T07:20:02.177651+00:00,25.86,step_end,hover_1
2026-08-28T07:20:02.177879+00:00,25.86,step_begin,translate
2026-08-28T07:20:08.110191+00:00,31.79,step_end,translate
2026-08-28T07:20:08.110394+00:00,31.79,step_begin,rotate
2026-08-28T07:20:14.947584+00:00,38.63,step_end,rotate
2026-08-28T07:20:14.947811+00:00,38.63,step_begin,hover_2
2026-08-28T07:20:29.948476+00:00,53.63,step_end,hover_2
2026-08-28T07:20:29.948667+00:00,53.63,cycle_end,1
2026-08-28T07:20:29.948801+00:00,53.63,cycle_begin,2
2026-08-28T07:20:29.948914+00:00,53.63,step_begin,hover_1
2026-08-28T07:20:44.949377+00:00,68.63,step_end,hover_1
2026-08-28T07:20:44.949562+00:00,68.63,step_begin,translate
2026-08-28T07:20:50.771927+00:00,74.45,step_end,translate
2026-08-28T07:20:50.772020+00:00,74.45,step_begin,rotate
2026-08-28T07:20:57.402191+00:00,81.08,step_end,rotate
2026-08-28T07:20:57.402954+00:00,81.08,step_begin,hover_2
2026-08-28T07:21:12.403406+00:00,96.08,step_end,hover_2
2026-08-28T07:21:12.403601+00:00,96.08,cycle_end,2
2026-08-28T07:21:12.403684+00:00,96.09,cycle_begin,3
2026-08-28T07:21:12.403743+00:00,96.09,step_begin,hover_1
2026-08-28T07:21:27.404048+00:00,111.09,step_end,hover_1
2026-08-28T07:21:27.404228+00:00,111.09,step_begin,translate
2026-08-28T07:21:33.228779+00:00,116.91,step_end,translate
2026-08-28T07:21:33.228874+00:00,116.91,step_begin,rotate
2026-08-28T07:21:40.596089+00:00,124.28,step_end,rotate
2026-08-28T07:21:40.596343+00:00,124.28,step_begin,hover_2
2026-08-28T07:21:55.596619+00:00,139.28,step_end,hover_2
2026-08-28T07:21:55.596828+00:00,139.28,cycle_end,3
2026-08-28T07:21:55.596893+00:00,139.28,cycle_begin,4
2026-08-28T07:21:55.596937+00:00,139.28,step_begin,hover_1
2026-08-28T07:22:10.597485+00:00,154.28,step_end,hover_1
2026-08-28T07:22:10.597676+00:00,154.28,step_begin,translate
2026-08-28T07:22:16.825300+00:00,160.51,step_end,translate
2026-08-28T07:22:16.825479+00:00,160.51,step_begin,rotate
2026-08-28T07:22:24.860084+00:00,168.54,step_end,rotate
2026-08-28T07:22:24.860271+00:00,168.54,step_begin,hover_2
2026-08-28T07:22:39.860536+00:00,183.54,step_end,hover_2
2026-08-28T07:22:39.860725+00:00,183.54,cycle_end,4
2026-08-28T07:22:39.860788+00:00,183.54,cycle_begin,5
2026-08-28T07:22:39.860963+00:00,183.54,step_begin,hover_1
2026-08-28T07:22:54.861205+00:00,198.54,step_end,hover_1
2026-08-28T07:22:54.861380+00:00,198.54,step_begin,translate
2026-08-28T07:23:01.008734+00:00,204.69,step_end,translate
2026-08-28T07:23:01.008908+00:00,204.69,step_begin,rotate
2026-08-28T07:23:07.944537+00:00,211.63,step_end,rotate
2026-08-28T07:23:07.944786+00:00,211.63,step_begin,hover_2
2026-08-28T07:23:22.945523+00:00,226.63,step_end,hover_2
2026-08-28T07:23:22.945698+00:00,226.63,cycle_end,5
2026-08-28T07:23:22.945762+00:00,226.63,stop_reason,battery floor 15% reached
2026-08-28T07:23:22.945971+00:00,226.63,step_begin,land
2026-08-28T07:23:25.761991+00:00,229.44,step_end,land
2026-08-28T07:23:31.321655+00:00,235.0,session_end,battery=12%
